"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Bangladesh","BGD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","42.6644706726074","31.1249008178711","","","","27.2650203704834","","","","","","","","45.0983810424805","","","","","","","","","","","","","","","","65.8595428466797","","","57.3523216247559","63.279411315918","65.0808486938477","","","","","","","","","","","120.082885742188","107.697937011719","108.210327148438",
"Bulgaria","BGR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","94.0093307495117","93.8848724365234","94.4122924804688","97.7538909912109","87.8905715942383","90.370849609375","88.7708129882812","89.2323379516602","89.9315567016602","91.3861618041992","92.8207778930664","93.4603271484375","95.6812362670898","98.1319122314453","104.336273193359","98.0283889770508","102.053688049316","104.499153137207","105.919906616211","102.763816833496","94.0758514404297","92.2116165161133","88.2301406860352","88.4985961914062","87.1141128540039","90.9478607177734","93.3255767822266","94.9337615966797","96.1083221435547","95.8230667114258","101.293197631836","101.996978759766","102.732528686523","103.744682312012","104.944259643555","107.972633361816","104.066673278809","103.576042175293","100.611473083496","99.7935028076172","99.9665908813477","99.5272598266602","100.799560546875","98.9775390625","99.57666015625","98.1427536010742","98.9449234008789","97.0378875732422","97.1262664794922","97.7003631591797","94.2598114013672","95.7139129638672","",
"Bahrain","BHR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","89.6641235351562","81.6020278930664","80.5535583496094","83.0647964477539","81.7753829956055","83.5761413574219","90.0423736572266","96.2328033447266","","97.6474304199219","91.5974731445312","86.0894775390625","78.0055770874023","78.6166000366211","78.2316589355469","","80.4505386352539","85.4420471191406","84.368293762207","84.5676727294922","89.0697708129883","89.2636871337891","92.1392211914062","93.7952423095703","","","","","","93.507682800293","98.1915664672852","104.098808288574","103.785026550293","99.3720779418945","100.38671875","99.9090576171875","98.9089508056641","99.6566772460938","","","92.9442291259766","89.368766784668",
"Bahamas, The","BHS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8533020019531","","","","","75.5279083251953","","","","","","92.6201477050781","87.6296310424805","91.7297821044922","88.0258407592773","87.0574111938477","79.4829406738281","86.5600204467773","86.3908920288086","76.9533004760742","77.6732864379883","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.0311584472656","77.8637924194336","77.2597198486328","76.28125","84.5116500854492","91.679443359375","90.8496475219727","90.4990997314453","88.4528198242188","91.3700790405273","90.1913833618164","88.8229522705078","87.0107116699219","86.3567733764648",
"Belarus","BLR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","101.052757263184","97.8559265136719","99.2606811523438","95.3626480102539","96.9315872192383","100.42520904541","99.7064666748047","101.357269287109","98.8141021728516","97.6792602539062","94.8462600708008","95.058952331543","95.0167694091797","96.4168014526367","97.8317794799805","96.743049621582","","","","88.5965423583984","92.1380462646484","86.4509811401367","91.275749206543","93.8189468383789","93.056037902832","88.8298110961914","93.2746276855469","","98.6606903076172","103.682693481445","108.601829528809","131.990005493164","104.548950195312","104.604133605957","103.844169616699","102.09073638916","99.6099624633789","94.2764434814453","96.9903106689453","96.133056640625","98.9563064575195","97.6052932739258","94.8986587524414","94.2574462890625","94.0976409912109","94.376838684082","95.6138229370117","96.756591796875","99.1110763549805","95.6100616455078","93.5405120849609","93.2138977050781","92.6165313720703",
"Belize","BLZ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.7235336303711","","","92.3988265991211","98.5080032348633","","","96.9707183837891","98.5516815185547","100.705017089844","","98.6554565429688","100.15055847168","102.624122619629","101.507026672363","103.508522033691","97.8954620361328","100.757583618164","99.7808380126953","102.770683288574","107.713851928711","102.872528076172","103.914001464844","105.614219665527","105.759300231934","102.703048706055","104.474479675293","102.765281677246","105.195671081543","112.92658996582","105.755889892578","94.3330688476562",
"Bermuda","BMU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","81.2256774902344","","","","","","","","","","","","","","","","","","","","","","","","","","105.269920349121","108.524169921875","107.88436126709","104.353736877441","104.965522766113","104.596099853516","","","","116.690856933594","108.766723632812","104.398826599121","109.365562438965","101.737762451172","104.99195098877","","","","","","","","",
"Bolivia","BOL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4708404541016","97.3701629638672","98.2205429077148","95.512809753418","91.7140579223633","89.5214462280273","90.0554275512695","91.360710144043","94.1732788085938","90.8282089233398","92.1121826171875","","96.5441131591797","96.2025909423828",
"Brazil","BRA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","76.4418029785156","80.8101425170898","63.3935890197754","65.7283935546875","67.7566223144531","67.7146987915039","65.254020690918","65.4124526977539","67.2868423461914","69.4255828857422","71.6910629272461","72.2169189453125","73.5881576538086","","76.2355117797852","76.2078323364258","","81.3498229980469","","","","","93.0722274780273","92.2810897827148","89.6515808105469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Barbados","BRB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2492904663086","97.8817672729492","103.379669189453","101.181861877441","107.435127258301","103.181701660156","99.5899429321289","102.369010925293","98.5330810546875","98.0973129272461","97.1068801879883","94.7657699584961","96.1785125732422","","","","","","","86.7227783203125","82.1641235351562","94.0690002441406","100.244201660156","91.7237091064453","96.7363815307617",
"Brunei Darussalam","BRN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","100.663482666016","99.1123504638672","104.03840637207","92.1110305786133","105.264442443848","102.238067626953","102.392112731934","102.327842712402","93.7680511474609","99.018669128418","88.2528686523438","90.6056594848633","64.0584106445312","","135.306381225586","","","","","102.312690734863","100.690528869629","91.9138412475586","87.4981079101562","81.6300506591797","","88.5422210693359","95.3896484375","99.2443008422852","100.130722045898","107.553146362305","106.608459472656","111.891448974609","106.021766662598","103.549057006836","104.716590881348","105.278633117676","104.888702392578","103.768203735352","108.206161499023","110.10570526123","104.020660400391","103.92212677002","97.846061706543","99.8243560791016","104.244506835938","103.267280578613","102.325584411621","94.3204574584961","100.352867126465","","","96.1914520263672",
"Bhutan","BTN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","5.81409978866577","6.19595003128052","9.05364036560059","9.95619010925293","","","","","","","","","19.963960647583","","","","","24.798360824585","29.1949501037598","","","","49.7643890380859","54.3152313232422","54.8527603149414","54.2779006958008","","","60.5067291259766","65.4083786010742","70.7833633422852","73.3303527832031","79.4484100341797","82.0710601806641","89.7733459472656","92.8496627807617","102.197418212891","98.1294708251953","96.3531799316406","94.7904281616211","96.6217575073242","94.9668121337891","84.5854797363281","75.7329788208008","82.713996887207","90.5886001586914","78.2863311767578","",
"Botswana","BWA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","44.4958992004395","50.2021713256836","57.1165008544922","60.2304000854492","62.8784217834473","58.9654502868652","51.7351913452148","47.0425300598145","53.7828712463379","66.7304229736328","71.6522827148438","81.6772079467773","85.3366394042969","77.7190017700195","80.8004913330078","86.9321975708008","96.7140884399414","97.8645095825195","93.3816680908203","89.4928207397461","90.6565704345703","90.9483184814453","91.2317810058594","90.030647277832","93.9578475952148","90.7589721679688","92.6652297973633","","91.2708282470703","88.1155319213867","87.9329528808594","90.7007675170898","92.4310531616211","92.7147903442383","92.6690292358398","91.5581970214844","94.1542816162109","90.6586074829102","93.4133224487305","96.555419921875","","","96.5031509399414","95.2251205444336","81.8389892578125","","","","","","","","90.9643859863281","",
"Central African Republic","CAF","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","23.1553497314453","21.7435302734375","26.9802303314209","23.878210067749","30.2894706726074","25.8479595184326","27.4845294952393","34.207160949707","","","26.9005508422852","27.199649810791","24.8811092376709","","","38.2170295715332","29.3215408325195","30.4736194610596","29.9233798980713","31.1846294403076","28.3375091552734","22.3714199066162","","","","","","","","","","","","21.4367904663086","23.4272594451904","23.3881797790527","","31.3127098083496","33.8084297180176","35.7396583557129","36.9948310852051","38.5165786743164","","","","36.9948997497559","48.7285652160645","","","","","","",
"Canada","CAN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.7758407592773","97.4452896118164","98.2629928588867","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","95.5946273803711","95.5372772216797","95.3325500488281","95.1327133178711","97.0409927368164","95.6661224365234","95.4766006469727","95.6838684082031","95.7063293457031","94.8736114501953","94.8688735961914","93.520622253418","93.9769668579102","93.9622573852539","94.9506378173828","95.0439682006836","94.5256195068359","95.1208801269531","95.0835113525391","95.3033676147461","95.1264038085938","93.0810394287109","93.0566482543945","93.7419662475586","94.0644989013672","92.9965209960938","95.0017929077148","96.3899002075195","96.7123489379883","98.0739517211914","97.6737899780273","100.411499023438","99.8195114135742","99.1738433837891","99.0421524047852","98.9537582397461","98.9903717041016","98.1558074951172","97.1382293701172","97.4944000244141","98.1706924438477","98.0892028808594","97.1653213500977","96.7779388427734","96.5301895141602","97.4653167724609","96.6126480102539","98.6505279541016","93.9850997924805","93.9134902954102","94.676628112793","95.4260711669922","95.4461669921875","95.4857864379883",
"Switzerland","CHE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","51.3605690002441","59.2602310180664","57.7193489074707","57.5948715209961","53.5609703063965","53.8125686645508","53.785400390625","52.5071601867676","52.5236015319824","52.0220108032227","51.4994812011719","51.2793617248535","51.808521270752","51.212158203125","52.7077102661133","53.9017105102539","58.6071701049805","60.7344589233398","","73.3475189208984","","","95.3095321655273","96.8936080932617","94.956169128418","96.2356033325195","95.3054122924805","96.5045394897461","95.3978805541992","96.7452087402344","96.270637512207","97.185546875","96.0933532714844","97.018913269043","96.6746292114258","96.8369369506836","94.0501098632812","96.4781188964844","96.6313629150391","94.9024276733398","95.3591537475586","94.4237213134766","93.5932235717773","94.2758178710938","95.4812088012695","95.063606262207","",
"Channel Islands","CHI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","79.8791885375977","87.6107788085938","92.1907806396484","93.3903121948242","91.6153564453125","91.5679702758789","92.9347381591797","90.2003326416016","","","","","","96.6620330810547","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.0724105834961","97.4051208496094","96.9979019165039","98.1664199829102","97.77294921875","98.3978424072266","98.1549530029297","98.1518325805664","97.4453201293945","97.9685821533203","99.2180786132812","100.269378662109","",
"China","CHN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.748641967773","106.381492614746","100.186096191406","93.7192001342773","92.2875823974609","87.988151550293","96.9153366088867","92.4314270019531","93.2278594970703","","","","","","","","","92.4162292480469","96.407600402832","105.020690917969","105.660797119141","104.896789550781","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","35.7154808044434","36.0488586425781","39.5998382568359","42.8203506469727","46.3448905944824","47.9330406188965","50.814380645752","54.3998603820801","59.0823593139648","","57.8082389831543","55.9901504516602","47.4245491027832","47.7731285095215","47.3602981567383","45.8021812438965","41.4748191833496","39.5466194152832","42.8022499084473","39.0321006774902","40.5020599365234","40.8618392944336","39.9408912658691","41.7580490112305","40.2280006408691","41.4051818847656","44.7158393859863","42.879810333252","47.0666313171387","","","","","42.7145881652832","43.701530456543","","44.6389198303223","","51.8445281982422","52.8002891540527","51.7815589904785","53.1275405883789","58.0733604431152","61.3673782348633","67.6764907836914","70.0334701538086","73.4945068359375","75.5859832763672","73.7053680419922","68.5947036743164","80.2278900146484",
"Cameroon","CMR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","47.3203086853027","46.7817916870117","48.849250793457","50.3261413574219","51.128360748291","61.4767799377441","52.0916404724121","50.5812492370605","50.7579383850098","49.6617202758789","49.950870513916","51.961498260498","53.6515502929688","54.1996688842773","55.8751983642578","55.4673500061035","","56.7356414794922","55.3473510742188","","","","","","","","49.1237907409668","50.3857307434082","","","57.1198310852051","59.1431694030762","","51.4517784118652","54.8315696716309","71.2364501953125","71.067626953125","72.6221771240234","71.0284576416016","75.0696487426758","","73.6742401123047","74.5130615234375","73.3813705444336","68.2125701904297","64.431770324707","65.4423599243164","66.4576873779297","68.7343215942383","69.4347381591797","71.0805587768555",
"Congo, Dem. Rep.","COD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","41.9587593078613","43.9933395385742","","","","53.4999809265137","55.8918304443359","59.1705017089844","","58.550708770752","60.3858184814453","62.3670196533203","64.3600921630859","66.7267227172852","","","","48.8944396972656","","","50.9793090820312","47.2916488647461","55.0564804077148","46.9761009216309","","","","","33.2521591186523","","","40.4517211914062","","","","","49.5882987976074","54.5082702636719","58.5026817321777","60.315731048584","62.2785301208496","67.4500427246094","66.7713775634766","64.9911422729492","67.4965896606445","","","","","78.7289962768555","82.6475601196289","","76.9597015380859",
