"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Eritrea","ERI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","955.54396631208","1076.051648251","1292.41546897985","1285.05319744724","1362.2621910166","1477.4114022734","1500.07958118243","1499.73759541438","1462.92134246555","1581.20504257209","1598.52433849871","1523.4266345482","1524.06510155237","1573.26340915753","1579.09357234345","1619.11439306504","1449.42579471796","1476.52963201491","1496.29085506036","1628.75050902937","","","","","","","","","","","","",
"Spain","ESP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13676.3069991903","14461.9219915328","14856.0075997592","14973.4186905572","15583.2587611501","16276.7427388216","16973.8523441756","17909.4373888597","19096.4829793645","19954.2902150512","21586.9938141957","22955.966663531","24371.5988492666","25047.4962458438","26144.3831604637","27606.9340516269","30720.0135089141","32476.891305261","33263.2723985249","32091.4271030562","31677.2223884807","31867.9732396862","31720.2738156972","32444.4611896857","33540.3571743561","34919.3872520672","37305.6291510563","39550.1890761123","40716.6807627631","43739.63291058","38967.339917953","43620.6040614123","48685.4963088272","52779.2340573703",
"Estonia","EST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7475.93117166929","7146.26055593137","5867.94387202131","5809.85535887514","5962.61470597632","6475.40136185006","6889.29880886621","7977.91655116702","8450.51937523685","8412.06677647343","9422.49706491914","10317.3071932178","11663.2715046648","13133.2836551089","14536.7596770475","16634.8927393745","19345.2032742068","22200.2322815317","22802.3421764634","20477.258451618","21615.7400462342","24557.2361475947","25996.0467779508","27464.5186781161","28945.4653303277","29175.9259267894","31312.7522996878","33821.93290847","36410.1220937377","39843.6402328351","40045.3846936572","44651.9992190266","47941.6791341862","48992.1409511815",
"Ethiopia","ETH","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414.689480677627","381.696429059419","342.319763619383","383.36979603662","390.762793534772","409.727287053225","454.284992336814","461.923203927135","437.368593881927","452.541816292321","476.587208516879","512.577634132064","513.154311766481","497.312058029094","563.575531268449","631.74597724098","701.669479198582","780.660465168498","856.873946045252","912.117245158944","1010.16655241819","1114.04597197907","1195.79456144944","1270.34723583304","1505.00533786592","1654.8476332229","1882.68715409659","2031.95729962118","2124.25462192979","2274.21413875756","2442.25248371938","2628.34346412648","2888.7364917158","3109.2765123205",
"European Union","EUU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14983.6685273496","15565.4945737556","15976.5436327581","16202.2448937681","16944.6049325866","17747.5927861103","18345.0999539477","19065.8070512513","19968.9127968005","20745.9276629051","22075.6366276142","23173.7060726046","24199.3545889257","24707.3550120736","25864.1242172642","26814.0931482986","29124.9544167048","31039.7324201431","32492.6270171834","31815.3182553669","32862.756919593","34495.2972303912","34965.5000370998","36065.2913469205","37065.5981964675","38224.1051741392","40552.296778986","42666.6986932236","44654.3485271638","48194.9375050585","47106.4373764272","51916.8314504537","57339.3919245692","60348.4815656797",
"Fragile and conflict affected situations","FCS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2469.74562850395","2510.20861660564","2506.68861602003","2435.09536830889","2288.88772246946","2263.94786877548","2292.244282682","2401.33187979221","2483.16187507049","2513.64520368928","2668.11538010105","2783.54341529099","2811.4583379585","2756.34936628955","3144.52726366834","3368.67651553664","3621.8420647258","3873.65018379078","4051.80267430964","4007.56349185444","4176.69775745715","4200.31005305581","4406.64122740024","4608.7917097544","4624.6132050462","4425.67639219102","4485.44239986979","4634.35054042444","4914.65905893186","5138.876452112","4990.50800095647","5228.80562969875","5401.6261207199","5580.63813408705",
"Finland","FIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18133.7699926998","17547.4076963637","17258.7464395933","17466.1488428445","18466.3439442007","19573.7479251069","20080.8401640329","21790.4773658676","23576.7795859034","24767.280673451","26788.1090073235","27803.9084926269","28605.1223159604","29053.1101567343","31202.6326662541","32051.7940038456","34454.8883772759","37846.9232155282","40083.6972699668","37971.1688218955","38949.7244997518","40916.8385790274","40873.0953326066","41493.1416470359","41757.4021894413","42497.7049785783","44934.4482077785","47570.133583848","49579.3310008278","52569.8000550589","53668.8190916817","57788.9034581748","62599.0055596323","65060.674161832",
"Fiji","FJI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3917.78245501698","3918.81291771772","4241.65716133866","4421.54505533027","4736.63450055228","4947.81715621942","5251.79163320095","5172.65211348914","5237.7548643401","5712.81729541867","5680.22109327028","5862.24049340801","6081.88660624759","6202.56846591652","6642.02629261401","6833.35536137454","7108.27980005666","7177.27171811562","7340.97374390007","7246.28344823379","7519.46911426974","7854.56662555927","8392.59767929541","9035.34048787532","10735.7213817766","11751.3716794936","11994.9381962617","12815.9367055274","13199.7841216669","13168.3711793691","11168.6398967741","10593.9127333652","13534.1943091376","15046.4668270452",
"France","FRA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17697.5748941508","18325.9067531142","18948.7066716088","19192.3443550453","19989.6124476247","20763.0971115751","21350.0655160254","22237.7345741183","23356.7538649992","24304.4045284907","26090.1387960261","27493.7017505526","28518.8252206252","28168.769567267","29056.0052608709","30494.2141075076","32464.8468361788","34126.125037055","35092.6943078696","34674.9978196774","35894.9921081735","37439.2331426991","37677.7267932587","39521.6969847538","40144.0268283679","40849.9973780501","42924.613626021","44577.0645745394","46537.4740442591","51240.0683019805","49494.2900844931","53834.7992971017","57594.0340179208","61156.7728192566",
"Faroe Islands","FRO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41176.6169237989","39633.0910992928","39898.9625490082","42253.1248085875","46054.200953622","49552.8164466999","53103.2311011977","53730.2196464375","54277.5977228017","56360.0740444728","58980.5509315769","62357.0860184571","61642.7075935007","68124.1857028549","76566.459746262","",
"Micronesia, Fed. Sts.","FSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1727.72661588636","1883.96845698914","1956.09955227367","2101.41147631691","2079.61615332887","2241.58943115387","2200.86953462823","2096.54305835899","2175.19592162643","2233.63029561986","2390.99949144857","2492.49907033055","2544.07823138362","2639.49915863077","2635.64224251742","2786.23658759118","2886.45715614905","2930.65414100255","2937.3797209042","3010.95954050158","3124.51791431294","3281.54335122509","3269.79371497291","3191.95475722128","3160.58852531316","3324.0004955836","3357.63164966645","3430.13177398928","3492.92883300242","3681.58457039967","3633.34718181514","3870.93240380237","4074.04063796399","4216.5073799144",
"Gabon","GAB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11960.6081752816","12770.58010676","12323.0481233334","12769.0683263692","13176.879190366","13765.4142149659","14164.0422248984","14857.9639985401","15161.627604019","13653.5992787689","13353.7232088764","13586.7426068418","13403.390723741","13603.0702274142","13680.9632689274","14077.8187231074","13689.9280524177","14451.2621931868","13795.4780405187","13448.4305608818","14086.5534065307","14863.4623434247","14700.7802691223","14580.5568372678","14940.8514300675","14394.3948115916","14092.3415059674","14911.9823513268","15574.999874139","16126.8638637936","14639.9194678555","19552.3625334643","21118.8670533531","21946.990852956",
"United Kingdom","GBR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17054.444821826","17382.8499586945","17802.1080142144","18633.0827722684","19712.6774084733","20581.042006181","21938.4450220767","23065.1905194119","23687.6917522907","24493.5013657365","26529.8521734351","27915.5304404741","29089.0536770407","30317.5243136229","32055.4717642346","32726.1331883772","34734.8160246415","35523.3115876502","36744.7913584035","35023.3323106015","36487.6718531875","37224.3787645256","38343.0869033484","39954.2191450769","41278.1275079919","42496.8542909218","44082.1164678494","46048.2000506645","47090.4848967293","49911.1566522003","48005.879606196","52841.6345850474","56761.5172982103","58906.2388575418",
"Georgia","GEO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5835.58091309738","4726.62231025929","2643.17836189976","1898.37119623139","1764.24469890817","1918.76988590551","2253.09523343784","2615.64621065829","2795.39447711303","2976.8579732773","3161.1958249061","3440.72817917034","3718.686932548","4239.93841369182","4634.77757600295","5271.95095255549","5980.44390474304","6951.08584255576","7278.66312182282","7119.14279085284","7711.80683881969","8563.83554915647","10059.9820603954","10797.3423273476","11770.6989360253","12269.6528932768","13065.294157468","13718.9378669764","15021.9057577433","16770.1333771469","16791.2598654465","18915.6534005263","22442.7867177574","24681.2505951416",
"Ghana","GHA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1575.29528279202","1671.6787705878","1732.57126584321","1814.7337453162","1870.01653947561","1942.37266005065","2021.99206018447","2093.42703547453","2163.55874963793","2235.52182149434","2311.83279252132","2393.91664972798","2471.64596271518","2580.50180146359","2724.59185639477","2897.70146473293","3095.4497150684","3232.19218885361","3504.58539059194","3604.46742720111","3840.43521207571","4362.59288242843","4910.78439566828","5188.16005565427","5486.84899656579","5159.92645247502","4977.58186391315","5134.36177163033","5494.70050421266","5952.40365708652","5992.31759032306","6544.2381999688","7132.78365344688","7466.36688860441",
"Gibraltar","GIB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","881.73845524278","898.394698172585","918.85922062259","958.090520834268","987.134006067844","1025.15554633292","1060.01618073655","1111.07527899025","1142.68941293494","1176.20005243726","1208.98269863361","1264.92977209537","1330.13020089727","1342.88305412231","1381.5328939195","1438.80419780138","1470.17500886935","1576.38032002179","1633.34829099918","1585.80696373832","1641.48511943016","1726.18230728744","1812.02278442146","1864.73582616883","1896.28093846842","1953.09616144412","2282.17719048128","2718.8968757141","2878.42829583844","3143.64688288845","3395.0948789629","3735.0898272933","4087.09175183878","4429.34356555152",
"Gambia, The","GMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1428.39604662597","1462.27227794182","1486.29829634722","1512.14372512006","1498.6189415267","1498.45920668355","1514.80366904525","1569.87492586423","1595.60459064475","1672.04940189611","1752.4692656538","1842.15517465557","1759.12181187079","1863.19268944346","1989.78481392145","1945.80785328865","1935.31056822351","1986.04239863635","2085.18606874155","2169.29050599474","2254.37313870706","2049.34900065041","2046.86133785427","1986.86199690496","1912.06879905934","1965.04877164457","1983.63380561316","2005.56544163883","2235.26025867199","2371.49204095162","2473.51976795401","2710.5524630967","2969.75720023217","3162.50679759518",
"Guinea-Bissau","GNB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","824.202136467872","877.234760788311","881.335836718912","891.660140232398","911.501513148813","947.553935854185","1054.75532789838","1121.21758601973","863.263177643309","1003.70087223634","1017.17972158021","1066.86523084002","1098.31447338615","1091.35185956306","1107.43901739246","1188.23633258422","1226.96896499846","1259.96510408135","1308.20413200448","1314.26559809223","1368.92620252179","1470.90206894035","1400.74726829174","1414.34070512469","1454.08168412808","1727.56176937492","1821.72885100992","2078.7629556089","2054.99010915596","2089.86361634494","2083.84042104391","2278.02339468524","2486.71754644042","2630.29254019462",
"Equatorial Guinea","GNQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","588.21662866334","579.975524051392","770.294584581361","843.743792513489","968.621192849887","1118.8671008398","1826.8022737264","4468.85151666411","5378.83121419998","6590.19216819804","7618.65966268624","12120.8107593888","14025.419588654","15564.2030505684","21077.1211822473","24252.6655127905","25716.6845365527","29057.2521946106","33270.1849586196","32341.5984746961","28428.5866665642","29556.1131009785","32522.4087930647","30204.2419599042","29373.0737975329","21025.3148444366","17949.8331646215","19854.2299396359","19814.6367191302","17692.2997791637","14709.023755495","18100.9139254871","19610.1765445258","18723.6470838212",
"Greece","GRC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13302.5725559691","14009.5911984726","14319.3413944","14339.6253913109","14864.1466412346","15422.2582533829","16144.2670535768","17152.7626650874","18033.6846346974","18464.7320754725","19518.6743098678","20960.988801198","22615.9356074635","23897.9312675005","25461.1859447776","25577.5241052346","28548.9868272572","29326.9196613786","30856.0118395987","30358.2444440508","27908.2959239453","25671.5160853562","24911.119631324","25986.6503155014","26625.0618096799","26760.3633030256","27511.8010160972","28604.8609402657","29617.5483399732","31611.2114428141","29088.2080577757","33018.2544152866","38922.4742252972","41186.8122027894",
"Grenada","GRD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4594.78575793943","4781.66381862176","4787.4800444813","4751.67577685819","4887.44122475616","5052.78420081227","5333.36409262415","5659.49524982521","6356.55946588142","6851.02461630143","7307.01662363549","7286.14951546558","7632.85501391624","8480.30279783821","8590.65794558083","9969.10704839232","9800.70980416403","10612.1688174497","10846.0270759012","10121.8390545103","10121.8743058538","10330.0829751361","10288.9048335748","10868.2437384617","11830.604428012","12736.3896678897","13414.0524676699","14359.4181483361","15168.8917655699","15542.4915644035","13510.8144166129","14325.5548482263","16348.1702151483","17654.0976880677",
"Greenland","GRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20472.4556677026","21178.8724413782","20628.5739836043","20092.0955059036","21619.3510848206","22772.5642042213","23502.0727214753","24215.2163467646","26340.0521707083","27080.8611279145","29608.2550745297","30577.5281722432","30610.430632673","32508.02191594","35596.2060792036","38527.0850331399","42040.5342696797","44366.4315159312","48203.1230647225","48924.7640862902","49863.6554088625","50653.0585928307","52389.3253523046","52893.6503556157","56555.0690665195","55815.6502885504","58908.5907739768","60010.0982907298","61806.8271308174","64264.0564607393","64857.6287053798","68086.4601238175","","",
"Guatemala","GTM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3320.27328228908","3463.71213280371","3617.83691111636","3752.10334752441","3888.73265535027","4065.77162241125","4161.46522309072","4315.00974234167","4474.4534113844","4601.99683143142","4758.83465637152","4861.28986218587","5009.91837150118","5126.60905627409","5315.44723171621","5545.31578698413","5901.43139208068","6319.35569013828","6526.24090718166","6474.86001257566","6619.86314061474","6910.87650155221","7409.40780549115","7875.6888403411","8438.67412403139","9166.04027168104","9457.84374842149","9845.38477261987","10250.2744897017","11079.6273122238","11270.7823303107","12106.4225430833","13299.602345272","14066.5117902708",
"Guam","GUM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3032.84475950296","3338.8450943751","3675.4037163232","4058.17803676944","4484.33667688701","4795.00771245023","5258.07984074928","5667.00807361925","5623.40826116594","5861.60014513839","5904.54757566227","6168.96536717127","6331.50474877454","6413.67281714761","6690.32061297017","6771.84202071896","7351.74250993436","8113.67485496688","8441.61555853782","8834.30949484091","9353.12608283838","10092.0824863061","10659.9931632725","11238.8627591497","11191.2345886479","11465.1361802886","11584.0592522873","12327.0682002902","12538.2137444404","13388.7060787131","17036.2899236041","23176.1332006217","40337.5990146522","55262.524834363",
"High income","HIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16819.9399279664","17430.8117850855","17933.4887729154","18402.079451255","19178.4317904331","19995.4871317619","20844.3390505606","21777.6929467046","22476.1120286688","23424.19091182","24993.8691286904","25896.0331510653","26823.1409948504","27890.701301219","29558.6898442386","31162.1058620678","33490.7765142039","35294.5812784989","36599.9176131395","35591.5828840171","37007.6940172624","38744.9049741618","39915.2625332574","41326.6540044894","42363.0603194577","42890.0008894187","44081.3108375567","45994.3820323933","48196.5370098473","50504.6252737588","49474.5533332796","55103.0624486675","60235.3528178207","63340.405513529",
"Hong Kong SAR, China","HKG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18251.7402672451","19780.1701358919","21312.5995341248","22776.1195509929","24117.2942300761","24713.2133730487","25098.2457624482","26610.6088838701","25116.1144102912","25861.831795005","28224.5271383299","28808.8083140283","29609.7683686054","31178.6704247836","34532.2342491404","38079.5341034128","41745.4522251289","45257.6006156745","46830.2161448169","45861.4854829981","49197.6435993206","52277.4664432843","52149.6812694206","53517.419549888","54514.9268059819","56043.042695697","56761.4824132224","59260.9131761938","60900.2752924537","61221.4195400701","58187.4764072535","65884.9376260603","68547.6394666321","71481.5681306247",
"Honduras","HND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010.33126484714","1953.78894615954","2061.03372766941","2184.77892688834","2174.41034992585","2292.55668506814","2313.05477352282","2394.01252128075","2442.47068350343","2394.72450038127","2556.73444804369","2614.35750970201","2683.22504254197","2788.33600455642","2966.98349449969","3167.42498623013","3398.4017856038","3622.62972127065","3764.44414600747","3617.19414223584","3719.72833460812","3863.65134117965","3981.03962511174","4104.36961412769","4428.43192139492","4815.77502688247","5159.61750851391","5598.05654635511","5617.48319783953","5776.10368756323","5383.56890052537","6209.94034964984","6820.08724530813","7210.68927751264",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1082.2817442252","1101.51311588953","1088.75580656927","1092.49470500873","1083.91421631853","1130.67264913744","1178.64762393514","1237.14868673557","1261.48020066115","1286.47501579929","1321.03684573326","1365.08319663362","1399.92370801908","1444.4703588729","1523.3925807286","1613.62927996079","1711.84047727519","1805.20169263447","1890.72717326136","1918.24686029764","2004.521675966","2075.47595172122","2076.80700169516","2172.20152826253","2321.47660531774","2379.09919861691","2475.80397391076","2565.2042826422","2670.12834720373","2807.33835189608","2801.32644541831","2993.85520001472","3258.74564597665","3427.67251119598",
"Croatia","HRV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9521.39115857021","7913.8958366406","7322.93270894999","6857.93513451198","7333.36440224796","8048.49064036489","8801.12367550378","9532.38695792858","9887.02137064078","9940.01634336906","10669.378422767","11652.1104601236","13022.6151408851","13697.3573033143","14694.5554031178","15454.9808579743","17638.8389615726","19577.6404807536","21033.8800878637","20274.6547737872","20093.2234775424","21150.3751587588","21529.9204153466","22218.1496016294","22463.1824497922","23460.5665307537","25427.6271843349","27391.1087844882","29156.3432264816","32329.560497984","30688.8084534107","37232.5957719881","42399.122264753","45909.6344841758",
"Haiti","HTI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2179.68500871303","2250.05251659558","2136.87416612876","2029.35044188632","1790.81621676755","1972.12605027798","2052.82557527286","2105.53068261882","2136.31847486398","2185.13650820402","2213.28769257663","2215.22324713368","2233.98870318322","2317.07618609573","2308.92363334514","2413.96084196648","2490.2238536052","2634.1382286963","2711.80525958265","2843.1127861773","2684.07267407198","2846.88118194415","2819.33653307053","3030.97963544252","3064.06936308325","3014.22968453761","3240.59861861531","3325.3135788346","3182.44142668405","3220.94295667871","3085.90305009457","3114.96354203089","3239.31900476468","3255.53774561512",
"Hungary","HUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9133.14136655364","8319.63120738127","8251.71946641356","8408.2301589933","8852.98688822823","9186.03756222838","9349.01376457259","9823.02576267536","10398.0292525261","10873.2478627727","11854.683416267","13211.8270609093","14526.3882629125","15479.1010781197","16269.308764051","17108.3405820025","18383.6322203338","19098.6263069875","20721.5024106144","20722.06533653","21738.8965943079","23029.4471782091","23267.448392909","24547.9805346257","25691.5272556351","26798.8541676269","27941.9268571832","29496.1636824744","31908.863454349","35152.6036961244","35029.9132233256","38647.9980847097","43577.8871406067","45942.1694906822",
"IBRD only","IBD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2972.40350145837","3080.41032243587","3163.52264248654","3280.5375885103","3406.20451176823","3576.22643786726","3786.61452555344","3990.08040448079","4023.97016671553","4183.10671774201","4477.25244426346","4696.28347792708","4928.93554402978","5261.17471438543","5763.19359363879","6308.0656059876","7044.22978412532","7791.71605667455","8406.92592118166","8639.61505861697","9325.13585286236","10043.1419665833","10666.0151336076","11170.4912611177","11516.4192590896","11632.2180733547","12080.0757533864","12745.0216395523","13641.9060746909","14440.7141013939","14470.6124791903","16356.5960625459","18149.4277272296","19636.1073917148",
"IDA & IBRD total","IBT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2647.41313121321","2739.14438389842","2807.93572903881","2900.23523538398","2998.13578662968","3138.9784632391","3313.6654621208","3480.06144446245","3509.40106822725","3637.72530523431","3877.09984953219","4056.81341079122","4247.90395776144","4517.75002723769","4929.70389268999","5375.79866649248","5968.12275717096","6565.09018848191","7050.85634891041","7235.10800360599","7771.792141825","8327.71501003683","8806.73908748589","9210.76158556649","9500.45772165269","9593.43446241153","9936.31958737274","10440.1705003412","11132.4764489119","11746.8559905076","11743.293720446","13155.8659350774","14529.8424034417","15625.810611703",
"IDA total","IDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1355.79737852237","1394.84350534323","1421.62441552758","1434.15164554511","1442.17112389997","1490.07183248102","1549.97994839577","1598.52508159198","1632.49763876197","1671.05363647544","1738.90881203946","1807.63383056154","1884.62188115139","1971.93347232164","2111.5962887284","2263.55920340913","2422.24516687685","2577.11028149706","2698.36012796292","2785.16672504294","2916.98995406808","3036.82287319354","3139.93910263444","3300.45671949048","3484.67571741006","3576.16378188944","3683.23481541375","3800.00517587739","3998.89108091482","4197.3680056662","4216.97197473191","4469.19599940516","4885.22885084826","5118.49704127847",
"IDA blend","IDB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2017.62493058789","2073.31415792679","2135.66234496267","2129.39666077917","2142.51395102309","2183.41760509204","2262.78356375534","2285.4929012193","2313.84213072172","2342.35000918915","2423.23710684603","2514.79289641968","2649.33229734284","2775.29921752325","2996.81442852598","3212.93608459017","3427.86614751248","3627.1727772181","3753.53823268224","3893.25821828672","4045.18103653232","4205.23325450922","4342.8419079917","4534.32181499342","4746.85475061007","4836.02140660949","4873.23675062027","4957.10302975418","5133.29644324403","5320.38675731192","5317.532617049","5632.05995762171","6153.82437696321","6386.85041403226",
"Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3070.26455449366","3330.632074694","3566.35795471502","3823.60759788802","4130.94898682697","4490.26474609361","4850.79079810109","5084.19193645535","4397.09020323208","4427.67447431125","4682.49661632627","4892.89521316026","5121.67383718702","5399.72430605586","5750.20474318637","6189.56886010365","6644.53394048679","7162.98435538073","7639.91909805842","7941.24369577021","8431.82176525356","9022.72137960157","9624.58823162978","9966.38293498244","10168.6760599231","10132.3160820285","10371.4423255308","10802.7126044355","11494.9448505557","12115.7020653839","11856.9433255703","12897.1031444698","14445.6431557921","15612.799123652",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1030.79112449633","1059.97922451515","1068.62360752346","1091.4353565466","1096.70790727623","1148.0104382708","1197.51053543397","1258.79015868386","1295.0181316289","1338.32132525846","1398.6059162372","1454.60559861364","1502.51557083184","1571.07296309643","1669.59768539684","1789.62413438531","1920.59049148677","2053.34945371941","2171.81301190201","2231.00137906129","2351.54381926486","2450.41753402945","2536.43329440875","2681.92088207274","2853.55002164207","2948.49793557677","3095.57877490968","3232.87123720471","3446.39202991948","3653.74088450333","3686.38584354132","3909.94887439563","4276.11467191979","4512.69029299257",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1204.35247266278","1232.06898731339","1301.94339985657","1367.82264950115","1460.24578055678","1572.15851537746","1688.53025104628","1753.23556790086","1847.38391494831","2001.88773704167","2087.48205611449","2197.35309902738","2275.5922325101","2460.13412258396","2681.21665673687","2936.89887791468","3222.01449454838","3510.96399214374","3636.96935438891","3892.56790764167","4216.18399255719","4467.46665450288","4835.47766479595","5032.5939754797","5211.57032148735","5446.18876600773","5823.48154201989","6169.49991773557","6742.70791317792","7181.52265434956","6997.35839326271","8087.9938026769","9199.56773871747","10175.767974032",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13733.7469940774","14389.2000690362","15105.7425428238","15801.0034916839","17000.1716116833","18931.5409243667","20473.9403255253","22632.0933592072","25092.3392282376","27041.3474221597","30209.4656208159","32576.9245748656","35222.028724352","36285.1087003511","38734.4439399148","40466.2343515711","44232.1017485574","46784.0861335365","44169.0943411644","41469.8376556247","43202.9556944365","45116.9884078781","46283.7289661063","47797.1496727706","51238.8003290093","69214.4219991568","71410.3692705502","78168.9677375394","84918.3383814459","90940.6347639116","97066.70605002","114120.544516392","133822.758723223","127623.394432086",
